Seq,RAdeg,DEdeg,Fprob,Pany,Deep,D20,FFlux_bay,HFlux_bay,SFlux_bay,Source_Name_1,RA_1,DEC_1,Total_flux,E_Total_flux,Peak_flux,E_Peak_flux,S_Code,FLAG_DEEP,flag_clean,Z_BEST,Z_BEST_SOURCE,Z_SPEC,Z_SOURCE,Z_QUAL,Cat,SFR_cons,Radio_excess,RadioAGN_final
275,216.8839866,32.802978,4.427E-34,0.996912,1,208514,7.571203570554729E-15,5.7391639033894995E-15,2.1917617593295207E-15,ILTJ142732.14+324809.5,216.88391933697048,32.8026612615366,9.769968572787193E-4,1.1701441804429651E-4,7.34817774783731E-4,5.556085132428287E-5,S,1,1,0.4197,0.0,,,,Bootes,1.06,0.36,0
277,217.297236,32.8068358,8.3593E-86,0.987905,1,210222,1.0830841207249448E-13,3.324173624789236E-14,4.406856343821392E-14,ILTJ142911.26+324824.0,217.2969119124863,32.80668920736083,7.86114868287221E-4,8.748321805427176E-5,7.564437440783065E-4,4.911888353540816E-5,S,1,1,1.257293,1.0,1.257293,3,4,Bootes,1.95,0.41,0
278,216.8456459,32.8040505,0.0,0.981277,1,209074,7.08693221057306E-14,3.611467321138791E-14,2.671669266217835E-14,ILTJ142722.85+324814.1,216.84522144879858,32.80393161088753,1.489754587868495E-4,8.240107418612554E-5,1.6993489360357417E-4,5.162897741838142E-5,M,1,1,0.7933,0.0,,,,Bootes,1.42,-0.2,0
283,218.1610436,32.812303,2.5589E-9,0.996933,1,212685,2.554777601750319E-15,-6.017075833169015E-16,1.087719634905495E-15,ILTJ143238.59+324845.1,218.16078399658278,32.8125346342128,3.8079978992448815E-4,9.41210222220451E-5,3.326579756125847E-4,4.943704410417616E-5,S,1,1,0.7303,0.0,,,,Bootes,1.51,0.03,0
286,218.1291336,32.8135921,4.8813E-110,0.997033,1,213253,1.5364697271816774E-14,2.5209435436555487E-14,5.875774145780744E-16,ILTJ143230.93+324849.4,218.12888239112428,32.813723968688166,7.181406709456413E-4,9.787301845910037E-5,6.959839225828667E-4,4.6526751149940535E-5,M,1,1,0.9279,0.0,,,,Bootes,1.28,0.79,0
287,218.1984943,32.8140113,0.0,0.997942,1,213439,8.597579095165463E-14,3.0924085234094757E-14,3.626331923439931E-14,ILTJ143247.56+324851.0,218.1981768753994,32.814166686648484,4.324599953798398E-4,8.007564448708625E-5,4.772425195516033E-4,4.8793573448889765E-5,S,1,1,0.593292,1.0,0.593292,2,4,Bootes,1.37,0.02,0
289,216.4160283,32.8132245,6.5702E-20,0.993699,1,213097,2.5589798057527568E-14,6.524443998875468E-15,8.841586197801625E-15,ILTJ142539.83+324846.7,216.41597479312765,32.81297792268567,8.483967836963316E-4,1.1642921910941481E-4,7.040097624422083E-4,5.91353125816375E-5,S,1,1,1.398,1.0,1.398,1,3,Bootes,1.66,0.86,1
290,217.8395081,32.8205971,6.2907E-157,0.996696,1,216507,1.8908103898984882E-13,1.0334257664350648E-13,6.965667140404402E-14,ILTJ143121.49+324914.3,217.83953113292054,32.82065683198657,0.0016736900568122672,8.751562608534385E-5,0.0015993772134248985,4.8880492617053574E-5,S,1,1,0.2938543,1.0,0.2938543,3,4,Bootes,0.63,0.71,0
308,217.2197237,32.8409125,2.8211E-45,0.802287,1,225172,4.1946997740738767E-14,5.856538526832937E-14,4.542389218785475E-15,ILTJ142852.68+325026.4,217.21947994081944,32.84067737224214,9.436425899890386E-4,1.025266248109194E-4,9.071041963496549E-4,4.8851893854589436E-5,M,1,1,0.4455994,1.0,0.4455994,3,4,Bootes,-0.56,2.15,1
310,218.0333416,32.8420287,1.5259E-28,0.998693,1,225728,5.810245762248094E-15,2.1114108104633682E-15,2.3451822288902837E-15,ILTJ143207.97+325030.9,218.03321610224316,32.841916810391695,4.871325419055622E-4,8.437760742993896E-5,4.8394312550666926E-4,4.823760608354686E-5,S,1,1,0.3029,0.0,,,,Bootes,0.65,0.19,0
316,217.887378,32.8457203,1.5982E-44,0.299098,1,227407,7.16056405386747E-14,2.7648120413109078E-14,2.6325622679053316E-14,ILTJ143132.91+325045.5,217.88711703050458,32.84598133022901,6.076310911224486E-4,9.302620491247704E-5,5.404204923480726E-4,4.928683860673803E-5,S,1,1,1.655,1.0,1.655,1,3,Bootes,2.17,0.33,0
318,216.7702524,32.8442336,5.2489E-15,0.984372,1,226625,3.6573258165523976E-15,4.324951835713075E-15,3.2382544585519825E-16,ILTJ142704.84+325038.4,216.77014737711403,32.844016765051315,0.001731007342968503,1.0001043487279629E-4,0.0016178859055476418,5.517277626064087E-5,S,1,1,1.751,1.0,1.751,1,3,Bootes,1.81,1.23,1
321,218.1465893,32.8481348,3.7723E-7,0.951687,1,228354,1.64311252540889E-15,8.173254272132994E-16,2.1253781036497934E-16,ILTJ143235.07+325053.3,218.14613297290393,32.848151173153354,5.851397417598682E-4,9.166260936207976E-5,5.153604987698713E-4,4.846195070954733E-5,S,1,1,1.1324,0.0,,,,Bootes,1.13,1.05,1
325,216.2230854,32.8413379,2.3688E-7,0.992955,1,225359,8.821910842983113E-15,-5.650748451536569E-15,1.80775395468587E-15,ILTJ142453.58+325028.2,216.22326395254407,32.84117966783831,4.7996019789121387E-4,9.169016148466152E-5,5.80244109122908E-4,5.965863768433311E-5,S,1,1,1.9192,0.0,,,,Bootes,2.84,-0.35,0
331,217.2415506,32.8543234,5.0084E-27,0.999101,1,231179,2.2332359334582677E-14,7.104528586172371E-15,7.340224266636165E-15,ILTJ142857.97+325115.1,217.241525774058,32.85419489142329,0.0013001965902975973,1.0355797132393296E-4,0.0010312368532412134,5.088151865361399E-5,S,1,1,1.497846,1.0,1.497846,3,4,Bootes,2.37,0.35,0
333,217.8267619,32.8588184,6.0559E-97,0.99444,1,233120,1.898713290391148E-13,1.0640364667899268E-13,6.713387652197168E-14,ILTJ143118.43+325131.5,217.82679969390483,32.858772938199905,6.983202975501056E-4,1.0755247463311955E-4,6.177496956756172E-4,5.712171538019686E-5,S,1,1,0.3343096,1.0,0.3343096,3,4,Bootes,1.2,-0.16,0
337,218.0375504,32.8597937,6.3417E-134,0.994087,1,233528,2.4761235192188903E-14,1.0840608492564268E-14,9.730079437543384E-15,ILTJ143209.03+325135.6,218.0376205323733,32.85989120125248,3.8958033076245903E-4,1.1955700010161897E-4,3.7853350928440926E-4,4.8347868141718205E-5,M,1,1,0.2243,0.0,,,,Bootes,0.31,0.16,0
338,217.9851121,32.8605209,5.9817E-166,0.996052,1,233843,3.563795798076839E-14,6.314361126113448E-14,1.2816160751964788E-15,ILTJ143156.38+325137.8,217.98491230993147,32.86050596585946,0.005642639944736815,1.144851077946244E-4,0.004809658398871762,4.9315338008455E-5,M,1,1,0.4201567,1.0,0.4201567,3,4,Bootes,1.31,0.85,1
349,217.2447158,32.8662862,5.8523E-56,0.908911,1,236400,5.189519383137361E-14,2.935536883300439E-14,1.6413615487710694E-14,ILTJ142858.74+325157.9,217.24475791890038,32.86610492840089,3.630875685371378E-4,8.704210733189245E-5,3.568905122964554E-4,4.940922632774847E-5,S,1,1,1.3337,0.0,,,,Bootes,1.66,0.44,0
352,216.7793333,32.870357,0.0,0.98713,1,239276,7.196761717028238E-14,4.361061003033777E-14,2.5340010390368037E-14,ILTJ142707.02+325212.6,216.77924894633574,32.87017044509883,4.0296503584288316E-4,1.3291528154344207E-4,2.590873001893574E-4,5.638441907990471E-5,M,1,1,1.0404,0.0,,,,Bootes,1.42,0.5,0
361,217.5352833,32.8798548,4.1442E-9,0.862994,1,245617,1.0080345530887775E-14,-3.1647503700930285E-16,4.927826546931385E-15,ILTJ143008.48+325248.2,217.53534909988016,32.88007728749426,4.2819462536299485E-4,1.0029986115409948E-4,3.269037094571193E-4,4.8038940734302086E-5,S,1,1,2.1255,0.0,,,,Bootes,1.91,0.7,0
364,216.3050908,32.8768036,2.4825E-60,0.999713,1,243065,5.27729987016357E-14,5.562587970519558E-14,1.1626602278413059E-14,ILTJ142513.16+325236.1,216.30482885640998,32.87670914483944,0.0010358508298232085,1.5617869695255525E-4,6.707936075294674E-4,5.872124712914229E-5,M,1,1,1.0653,0.0,,,,Bootes,2.58,-0.32,0
371,216.9099712,32.88902,0.0,0.998353,1,252663,2.0483893037765462E-13,1.1066994909032038E-13,7.727006638216558E-14,ILTJ142738.36+325319.8,216.90985061762336,32.88885403727669,3.692819740314885E-4,9.06949144006919E-5,3.464899073975293E-4,4.966474515078805E-5,S,1,1,3.1048,0.0,,,,Bootes,2.58,0.28,0
373,218.242388,32.8990188,0.0,0.99639,1,260650,6.888836091024548E-14,4.125423313180417E-14,2.733665074991234E-14,ILTJ143258.13+325356.3,218.24222912417216,32.89897466418269,0.0021269190005560198,2.2534469003793352E-4,9.319941035861837E-4,4.810400378482882E-5,M,1,1,0.09820534,1.0,0.09820534,3,4,Bootes,0.62,-0.21,0
394,216.4395394,32.9241834,1.9904E-30,0.986864,1,280771,3.633774144671504E-14,2.0857023727911472E-14,1.1931807548615573E-14,ILTJ142545.58+325525.2,216.43990089584793,32.92368815357775,6.211853019911659E-4,1.2009306347256073E-4,4.982641056085436E-4,5.948197275081718E-5,S,1,1,1.0253,0.0,,,,Bootes,1.64,0.44,0
405,216.3115779,32.9329402,1.5255E-32,0.996306,1,287728,3.5500444452759045E-14,1.8829363954935142E-14,1.0710693210253263E-14,ILTJ142514.85+325558.6,216.3118638375413,32.93296798344745,4.986149983313798E-4,8.400150828185302E-5,5.715668570385618E-4,5.2702595787694676E-5,S,1,1,1.8422,0.0,,,,Bootes,-99.0,-99.0,-1
407,217.5863139,32.9412034,3.4154E-69,0.999369,1,292904,8.130610265554188E-14,5.179030412022488E-14,2.5347915222203923E-14,ILTJ143020.67+325627.9,217.58611485381513,32.94109973394936,3.5359741777249567E-4,1.0743316507571849E-4,3.1304226417483416E-4,5.701631977433663E-5,S,1,1,2.9279,0.0,,,,Bootes,2.39,0.41,0
410,216.4441223,32.9380734,3.0629E-8,0.593926,1,290695,9.646316934542798E-15,-2.1391129437595297E-15,5.0495311389193596E-15,ILTJ142546.57+325614.3,216.44404346624592,32.937324086703235,0.0023130270574107654,1.4243863078206197E-4,0.0021784876639154506,5.6757375925371885E-5,M,1,1,1.8505,0.0,,,,Bootes,2.01,1.19,1
423,218.5106899,32.9571763,5.0005E-49,0.997844,1,301479,6.980479452766525E-14,8.147697446560478E-14,1.8561839181803322E-14,ILTJ143402.58+325726.0,218.51075096838682,32.957243360244725,0.0011997079302331845,9.417762789039281E-5,0.0010661142518219638,5.020045892257409E-5,S,1,1,0.5673025,1.0,0.5673025,3,4,Bootes,1.27,0.53,0
438,216.3139143,32.9711149,4.6592E-6,0.931185,1,307450,7.899633365830071E-15,1.6994031529847842E-14,-9.679418764400757E-17,ILTJ142515.37+325814.8,216.31402698312456,32.97080205059146,0.0010214077715826684,9.841974272325487E-5,9.806099453581348E-4,5.520952647937934E-5,S,1,1,0.8075,0.0,,,,Bootes,0.76,1.36,1
453,217.0279213,32.9935359,5.9914E-8,0.10709,1,317223,5.990041074139663E-15,6.705435963253046E-15,-3.347733924646363E-16,ILTJ142806.70+325935.4,217.0279150308031,32.99317322224172,0.11661144784043076,2.1821056898049923E-4,0.10246125281595908,1.004526949571741E-4,Z,1,1,1.2255,0.0,,,,Bootes,1.78,2.74,1
454,216.6255256,32.9906397,1.7348E-13,0.991214,1,316044,8.759720826603186E-15,3.2923371486130053E-15,3.3337111563752998E-15,ILTJ142630.10+325926.0,216.62539778678718,32.990572888907906,5.479029797047745E-4,1.0351695435056215E-4,4.939835243503419E-4,5.539888529541354E-5,S,1,1,0.8194,0.0,,,,Bootes,1.57,0.23,0
455,218.0695116,32.9976721,4.247E-36,0.687642,1,319288,2.938544305094385E-14,1.4831152740843635E-14,1.2049258937567311E-14,ILTJ143216.75+325952.5,218.06979618769753,32.99793379977384,2.747323954906845E-4,1.1698460871508595E-4,1.8573311789702636E-4,5.073125711371899E-5,M,1,1,1.6063,0.0,,,,Bootes,1.82,0.34,0
463,216.9790422,33.0028651,9.74E-300,0.999358,1,321353,8.706311697474113E-14,5.836204226142336E-14,3.1598199575457037E-14,ILTJ142754.97+330009.3,216.9790326453733,33.00258291888721,0.001021307732601051,1.4188782109572117E-4,8.214802610245675E-4,5.4382370341045315E-5,M,1,1,0.415,1.0,0.415,1,3,Bootes,1.2,0.22,0
474,217.9166301,33.0172972,7.378E-44,0.997317,1,327577,1.702157779491525E-14,1.0814365814613255E-14,5.976735358287631E-15,ILTJ143139.97+330102.3,217.9165519472641,33.01730739934442,5.705200451950801E-4,1.0516892083380898E-4,3.882405459909171E-4,4.6481963619846526E-5,S,1,1,1.62,1.0,1.62,1,3,Bootes,2.01,0.46,0
482,217.042762,33.0196405,9.9248E-10,0.645037,1,328542,6.595851374681456E-15,7.620812471475162E-15,-3.3239313196544566E-16,ILTJ142810.35+330110.3,217.04313409679074,33.01952895691223,7.831302848780681E-4,2.198841767970987E-4,3.022858115295351E-4,6.341001124824554E-5,S,1,1,2.149,0.0,,,,Bootes,1.59,1.32,1
489,218.2696914,33.0228796,1.798E-7,0.504985,1,330078,1.169420467874539E-15,9.276750325633373E-16,5.695914525112509E-17,ILTJ143304.77+330122.5,218.26986544688322,33.02292368773766,9.465722175482791E-4,8.446799478976099E-5,8.723127460405523E-4,4.608034058152153E-5,S,1,1,0.8343,0.0,,,,Bootes,1.27,0.81,1
496,217.9316524,33.0261084,0.0,0.998004,1,331246,4.331217927544123E-13,1.5391343248321816E-13,1.964526991300764E-13,ILTJ143143.55+330133.3,217.93144645398334,33.02592850835124,0.0010034852161259664,9.095161133082876E-5,8.075830799967393E-4,4.524586984799214E-5,S,1,1,0.141574,1.0,0.141574,3,4,Bootes,0.81,-0.41,0
497,217.4780175,33.0263283,5.8781E-85,0.997353,1,331383,3.57723647552753E-14,1.3959303794959646E-14,1.7407810193900318E-14,ILTJ142954.70+330134.3,217.47792027389946,33.026197771471914,9.767591002458665E-4,1.3720081586438788E-4,7.378761697653652E-4,4.458282384803169E-5,M,1,1,2.073648,1.0,2.073648,3,4,Bootes,2.6,0.29,0
498,218.1527653,33.0260499,7.9686E-13,0.995603,1,331266,3.741627339329891E-15,3.0576503042318323E-15,9.460812942007101E-16,ILTJ143236.59+330134.4,218.152469846212,33.02622596664561,2.919372477619254E-4,7.9906664778295E-5,3.2099469058888784E-4,4.908865135097923E-5,S,1,1,0.694,1.0,0.694,1,3,Bootes,1.52,-0.16,0
499,218.419516,33.025675,5.1145E-137,0.994085,1,331032,3.4792300995428833E-14,2.1950490226212223E-14,1.2573598341831954E-14,ILTJ143340.62+330131.7,218.41923613202292,33.02548435609129,4.299445461485027E-4,7.804084740720618E-5,4.3553764495788685E-4,4.516313338469917E-5,S,1,1,0.8104,0.0,,,,Bootes,1.09,0.63,0
503,216.3870986,33.0237489,1.6419E-55,0.992442,1,330255,5.3217079264375185E-14,2.2667587964310054E-14,2.0032349484382073E-14,ILTJ142532.87+330125.4,216.38695607500406,33.02374243087648,0.029880687195924086,3.935740106180276E-4,0.02203826432506441,6.760055849008495E-5,M,1,1,1.201542,1.0,1.201542,3,4,Bootes,1.79,2.11,1
524,218.295954,33.0463122,1.1676E-69,0.94519,1,339687,9.928511821761256E-15,5.7994902419106486E-15,3.4327288526199675E-15,ILTJ143311.01+330246.3,218.29587277174966,33.04621349280828,2.7717013963887027E-4,8.489791122275041E-5,2.507758831861107E-4,4.576049631487916E-5,S,1,1,1.6536,0.0,,,,Bootes,1.75,0.44,0
529,218.6336877,33.0485907,1.7266E-25,0.887708,1,340706,1.0439145154681397E-14,7.079751993625932E-15,2.8686512301406468E-15,ILTJ143432.11+330254.1,218.6338124902547,33.04838635654818,3.832673017428816E-4,8.851669418164624E-5,3.5729445993460806E-4,4.820624930166687E-5,S,1,1,2.8943,0.0,,,,Bootes,2.61,0.2,0
536,218.4710557,33.0515214,3.1164E-130,0.994999,1,341865,4.2972926254576315E-14,3.0183153385189715E-14,1.5438934548569195E-14,ILTJ143352.99+330305.7,218.47080248629703,33.051591645216,0.0012040945015233404,1.0397831570111597E-4,0.0011460191462026054,4.41926740022609E-5,M,1,1,2.627,1.0,2.627,1,3,Bootes,2.78,0.42,0
542,217.919675,33.054922,7.5359E-276,0.874844,1,343152,6.704143998023921E-14,8.429669514892266E-14,1.0054060576321224E-14,ILTJ143140.67+330317.2,217.91944727487382,33.054789586827646,0.0026591097167875857,2.2976282412272351E-4,9.462373182818715E-4,4.381095547068981E-5,M,1,1,0.193,1.0,0.193,1,3,Bootes,0.92,0.2,0
565,218.77409,33.065092,6.0863E-181,0.998436,1,347497,4.684951549170595E-14,1.6725122092308704E-14,2.002099935694581E-14,ILTJ143505.73+330354.0,218.773892131007,33.06502317231165,6.803385651331282E-4,1.1520373118616065E-4,6.169572947142674E-4,4.561299106717343E-5,M,1,1,0.322,1.0,0.322,1,3,Bootes,1.18,-0.19,0
573,217.2905043,33.0707038,2.143E-30,0.999302,1,349890,1.0025103083116056E-14,9.829260149784491E-15,1.9074717027800858E-15,ILTJ142909.74+330414.2,217.2905966955575,33.070632541122116,8.865956418616322E-4,1.3538515893665262E-4,7.877506673883934E-4,5.8767547481693324E-5,M,1,1,0.5117364,1.0,0.5117364,3,4,Bootes,1.01,0.57,0
574,217.6458038,33.0715341,6.9091E-13,0.921393,1,350207,5.57198696346177E-15,5.0444024869342026E-15,7.70559208590269E-16,ILTJ143034.94+330417.6,217.64557896628295,33.071580376589296,4.5212350307747564E-4,1.1073723584748457E-4,2.823012002416522E-4,4.5274203488138083E-5,S,1,1,2.2137,0.0,,,,Bootes,2.39,0.25,0
584,217.9032137,33.0766037,4.9989E-117,0.997845,1,352305,2.759696162622113E-14,2.0461461336059615E-14,8.608354498068201E-15,ILTJ143136.67+330435.5,217.90280275561116,33.076526732257896,4.8516697203151494E-4,8.34484445946825E-5,4.3217620554685194E-4,4.440311816819188E-5,S,1,1,1.3894,1.0,1.3894,3,4,Bootes,2.07,0.17,0
588,216.9887737,33.0751315,3.4447E-7,0.948941,1,351762,1.8850402612443424E-15,-3.109622662741758E-16,1.1978638230016552E-15,ILTJ142757.39+330430.6,216.989129696314,33.07519238602848,6.784639151808941E-4,1.1324764920613282E-4,4.831920487291353E-4,5.101919195704147E-5,S,1,1,3.307913,1.0,3.307913,3,4,Bootes,2.67,0.51,0
593,216.5326341,33.0741122,4.6564E-15,0.77831,1,351228,4.621545069894198E-15,2.329931749672648E-15,1.326864089140707E-15,ILTJ142607.77+330426.1,216.53238617075175,33.07392001513675,5.036646663895967E-4,9.198809551512462E-5,4.70000146702101E-4,5.027674772166674E-5,S,1,1,1.9035,0.0,,,,Bootes,1.92,0.65,0
596,218.2254442,33.0808519,8.7918E-7,0.108668,1,353997,1.6786235054888074E-15,1.300190261224054E-15,-1.3323867733265493E-16,ILTJ143254.09+330450.8,218.22535420554306,33.0807837018897,3.645589151042352E-4,7.210709616668835E-5,3.808791326496767E-4,4.283644000352208E-5,S,1,1,2.0028,0.0,,,,Bootes,2.12,0.36,0
602,218.7218138,33.0813634,1.9331E-16,0.989478,1,354216,4.9048630262392966E-15,1.180449297205088E-15,1.800565386542462E-15,ILTJ143453.24+330453.1,218.72183783854982,33.08142478282261,4.5743861324463233E-4,1.0043895996977406E-4,3.5678465115983175E-4,4.8798430001344776E-5,M,1,1,3.797,1.0,3.797,1,3,Bootes,2.77,0.35,0
615,216.9782038,33.0884117,1.9403E-91,0.996286,1,357089,2.3335994955203148E-14,1.8567762461930067E-14,6.5462627489479415E-15,ILTJ142754.79+330517.5,216.97829059838907,33.08821962527112,4.1928837239725895E-4,8.777822675789437E-5,4.20877130994429E-4,5.069059247555366E-5,S,1,1,0.368,1.0,0.368,1,3,Bootes,1.12,-0.2,0
621,217.1417866,33.0928568,3.7438E-24,0.994925,1,358888,2.1072615428380702E-14,1.9192085806326902E-14,6.224123024082673E-15,ILTJ142833.88+330527.4,217.14116547655607,33.090956845182674,0.010017164222410845,7.739801583055778E-4,2.839633547103696E-4,4.688361324224388E-5,Z,1,1,0.314,1.0,0.314,1,3,Bootes,0.24,1.97,1
630,218.1789167,33.0987476,6.623E-4,0.875813,1,361497,1.1676932139672671E-15,-2.9129438229402787E-16,6.708013997193017E-16,ILTJ143242.99+330556.6,218.17911814559102,33.0990696744743,4.8808449730852494E-4,7.42968452044976E-5,4.987157982464065E-4,4.3182891981400526E-5,S,1,1,1.588,1.0,1.588,1,3,Bootes,2.18,0.18,0
632,218.643698,33.0967603,5.8198E-242,0.480848,1,360517,3.1227884112880214E-14,1.4171627302288837E-14,1.2095622061136089E-14,ILTJ143434.52+330548.1,218.64384325527922,33.096718649261696,9.81363173157049E-4,2.1647908077312527E-4,2.734093421144912E-4,4.810372243167379E-5,S,1,1,2.066,1.0,2.066,1,3,Bootes,2.38,0.53,0
633,218.2398741,33.0991188,6.8301E-9,0.998952,1,361548,2.3120006334275643E-15,3.3692935885619777E-15,-1.0739245146223552E-16,ILTJ143257.53+330557.0,218.239714069173,33.09918892627965,3.9497394468952074E-4,9.10072894564305E-5,3.0689118426015526E-4,4.402852008622129E-5,S,1,1,0.2116,0.0,,,,Bootes,0.02,0.43,0
649,218.2204525,33.1082393,1.9769E-6,0.844613,1,365086,2.1205316153237882E-15,1.6093142568493346E-15,3.5684794500939346E-16,ILTJ143252.84+330628.4,218.22015654719516,33.10790587507375,3.686633203056226E-4,6.49538961553245E-5,4.0937085548209466E-4,4.015800811370342E-5,S,1,1,2.4778,0.0,,,,Bootes,2.26,0.42,0
654,217.682626,33.1123808,6.9167E-30,0.970213,1,367088,1.2455366600159187E-14,7.165543560765009E-15,4.473273538554156E-15,ILTJ143043.73+330644.6,217.68221342707358,33.11239378779093,4.7512861157136577E-4,6.955814584926554E-5,4.998898383700107E-4,4.139913570587375E-5,S,1,1,2.691,1.0,2.691,1,3,Bootes,2.62,0.21,0
667,217.5505036,33.1201153,1.4042E-20,0.998147,1,370382,8.95430111111793E-15,8.357990471632403E-15,1.4975398966447538E-15,ILTJ143012.07+330712.0,217.55027816652466,33.12001529347259,4.938703003219199E-4,9.580984768465698E-5,3.734812656639356E-4,4.547053649937848E-5,S,1,1,1.2481,0.0,,,,Bootes,2.03,0.11,0
673,217.6835876,33.126579,4.8332E-22,0.992491,1,373054,1.0035010932269858E-14,5.622196013626327E-15,3.582889748207323E-15,ILTJ143044.01+330735.0,217.68337449028897,33.126409770359274,4.6933637293996303E-4,7.413415195225829E-5,4.6515090317876534E-4,4.235899936972806E-5,S,1,1,0.607,1.0,0.607,1,3,Bootes,1.21,0.25,0
677,218.3046292,33.1267963,4.9078E-176,0.913361,1,373122,3.392932977679072E-14,2.155146828799578E-14,1.1590583118961394E-14,ILTJ143313.10+330735.6,218.3045794443593,33.12657719671013,2.8589187147355936E-4,1.0749360579669293E-4,1.8678434716450434E-4,4.587805898490263E-5,M,1,1,1.8107,0.0,,,,Bootes,2.0,0.28,0
686,218.1831014,33.1298266,8.7664E-46,0.995855,1,374434,1.4951485371898477E-14,8.136896267372853E-15,5.661566108581003E-15,ILTJ143243.91+330746.6,218.1829533209739,33.12962714069914,4.292893470572271E-4,7.094349951886211E-5,4.7246159259129925E-4,4.299462586979039E-5,S,1,1,2.090542,1.0,2.090542,3,4,Bootes,3.01,-0.5,0
697,216.7088378,33.1319219,6.2077E-116,0.999178,1,375414,5.192578225392675E-14,3.208904765460497E-14,1.8870514241007345E-14,ILTJ142650.11+330754.5,216.70879256901088,33.13182169041816,0.0015124344469644078,9.25865325209034E-5,0.001394397250269082,5.0573167457038076E-5,M,1,1,0.849,1.0,0.849,1,3,Bootes,2.08,0.16,0
705,218.2767566,33.1384202,6.4554E-12,0.960706,1,378071,5.048209802787896E-15,2.9317670977718786E-15,1.455236708249537E-15,ILTJ143306.40+330817.5,218.2766652765998,33.13821611877584,0.0029606519322317,1.2378809503168462E-4,0.0027318796176161236,4.2797407128091436E-5,M,1,1,1.2286,0.0,,,,Bootes,1.06,1.92,1
708,216.7747072,33.1385482,3.8657E-14,0.990675,1,378088,1.1948460110689834E-14,4.922300227277094E-15,4.742958822980624E-15,ILTJ142705.78+330817.7,216.77407697973075,33.138262531736046,7.501661857756265E-4,1.0747595165508035E-4,6.072579729332018E-4,5.371413553829666E-5,S,1,2,4.714361,1.0,4.714361,3,4,Bootes,3.79,-0.33,0
711,218.0657749,33.1435093,3.7539E-73,0.99453,1,380242,3.944120241015789E-14,1.187102018651655E-14,1.9047872504846733E-14,ILTJ143215.76+330836.4,218.06565163500423,33.14345363415161,9.619009572013308E-4,7.68956849765244E-5,9.670463958765598E-4,4.451243570868665E-5,S,1,1,1.101,1.0,1.101,1,3,Bootes,2.32,-0.04,0
714,216.507302,33.1389052,2.2867E-137,0.998986,1,378299,3.695054218889745E-14,2.6881942352017578E-14,1.153937917051695E-14,ILTJ142601.69+330819.2,216.50704267637076,33.138682612542326,4.1165096804925686E-4,8.641200237725273E-5,4.372928434014586E-4,5.115257167952467E-5,S,1,1,0.627,1.0,0.627,1,3,Bootes,1.18,0.25,0
730,216.9450665,33.1533815,1.0126E-9,0.965086,1,384422,3.1589566211498087E-15,-6.965851484293748E-16,1.1723493407334554E-15,ILTJ142746.76+330910.9,216.94481497619805,33.15303857907637,7.544266782390738E-4,1.775313876788113E-4,5.47555544875286E-4,8.158387226682842E-5,S,1,1,0.8228,0.0,,,,Bootes,1.07,0.91,1
734,218.728678,33.1546635,2.6788E-7,0.760905,1,385098,1.8147139653875275E-15,2.625314872051689E-15,-1.3378323130839975E-16,ILTJ143454.84+330916.7,218.72852072014825,33.15465599317908,7.971466062521237E-4,8.717625678141897E-5,6.889359691458825E-4,4.557760253832969E-5,S,1,1,1.8684,0.0,,,,Bootes,1.92,0.84,0
735,218.3166298,33.1574353,6.4915E-11,0.41797,1,386202,6.109982279367004E-15,5.780585752014262E-15,1.0572884845413452E-15,ILTJ143315.86+330926.5,218.31608422415107,33.1573667525471,9.831507416027485E-4,9.13550175075163E-5,8.99866936549261E-4,4.073803207211313E-5,M,1,1,2.1544,0.0,,,,Bootes,2.16,0.81,0
752,217.9552041,33.1655877,4.7308E-7,0.937024,1,389816,3.562913112215838E-15,-7.097417879801034E-16,1.6593093642456337E-15,ILTJ143149.14+330956.7,217.9547669003795,33.16575845381256,0.0049046689420775965,1.366294254254558E-4,0.0047768083226594794,4.6041100576985625E-5,M,1,1,1.982,1.0,1.982,1,3,Bootes,1.78,1.84,1
757,216.4488777,33.1611025,8.81E-16,0.992566,1,387684,1.0743434318338104E-14,3.1770595617973356E-15,4.471747753967542E-15,ILTJ142547.72+330937.3,216.44885319024343,33.160374390293526,5.458266426762167E-4,1.331918992053691E-4,3.389579876250745E-4,5.434162547625904E-5,S,1,1,0.774,1.0,0.774,1,3,Bootes,1.64,0.09,0
758,218.1268352,33.167496,3.1626E-28,0.99431,1,390548,2.3568902824212526E-14,1.6639035572090558E-14,8.07391577809222E-15,ILTJ143230.49+331003.3,218.1270466128876,33.167604793507685,2.6048900179707543E-4,7.118205018941005E-5,2.835606781050749E-4,4.2979281445669826E-5,S,1,1,0.705,1.0,0.705,1,3,Bootes,1.07,0.29,0
767,216.7253115,33.1719878,1.7933E-64,0.99327,1,392401,3.80896502254865E-14,1.8317306643198834E-14,1.56627346570151E-14,ILTJ142653.98+331018.9,216.72492800020206,33.171943038398034,7.58721033640867E-4,8.706549815873497E-5,7.448430232799469E-4,4.961972784154191E-5,S,1,1,1.406,1.0,1.406,1,3,Bootes,1.93,0.53,0
